REGION,SUBREGION,ISO,COUNTRY,DS,ORGCD,Count
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,UNESCO,20
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,UNFPA,19
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,UNHCR,55
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,UNICEF,87
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,UNIDO,2
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,WFP,34
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,WHO,26
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Aba,UN,3
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Aba,UNHCR,12
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Aru,UNHCR,15
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Baraka,UN,10
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Baraka,UNHCR,26
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bendera,UN,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Beni,IOM,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Beni,UN,154
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Beni,UNICEF,46
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Beni,WHO,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bili,UNHCR,7
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bukavu,IOM,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bukavu,UN,222
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bukavu,UNFPA,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bukavu,UNHCR,11
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bukavu,UNICEF,19
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bukavu,WFP,18
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bukavu,WHO,3
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bunia,UN,206
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bunia,UNHCR,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bunia,UNICEF,27
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bunia,WFP,7
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Butembo,UN,22
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Butembo,UNICEF,20
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Dungu,UNHCR,5
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Gbadolite,UNHCR,27
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Gemena,WFP,3
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Goma,UN,657
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Goma,UNAIDS,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Goma,UNDP,16
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Goma,UNFPA,12
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Goma,UNHCR,44
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Goma,UNICEF,40
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Goma,UNOPS,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Goma,WFP,25
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Goma,WHO,9
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Ituri,UN,11
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kalehe,UN,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kalemie,UN,103
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kalemie,UNFPA,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kalemie,UNHCR,14
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kalemie,UNICEF,22
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kalemie,WFP,11
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kananga,UN,51
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kananga,UNFPA,3
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kananga,UNHCR,21
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kananga,UNICEF,29
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kananga,WFP,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Katale,UN,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kimpese,UNFPA,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kindu,UN,13
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,FAO,12
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,IFAD,4
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,ILO,11
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,IOM,4
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,UN,773
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,UN WOMEN,9
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,UNAIDS,7
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,UNDP,101
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,UNESCO,10
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,UNFPA,52
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,UNHCR,88
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,UNICEF,172
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,UNIDO,3
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,UNOPS,5
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,WFP,69
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,WHO,75
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kisangani,UN,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kisangani,UNDP,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kisangani,UNICEF,9
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kisangani,WHO,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kitshanga,UN,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kitshanga,UNFPA,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kiwanja,UN,6
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kolwezi,ILO,4
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Libenge,UNHCR,11
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Libenge,WFP,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Lubero,UN,9
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Lubumbashi,IOM,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Lubumbashi,UN,5
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Lubumbashi,UNAIDS,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Lubumbashi,UNFPA,5
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Lubumbashi,UNHCR,14
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Lubumbashi,UNICEF,27
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Lubumbashi,WFP,8
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Lubumbashi,WHO,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Manono,UN,3
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Mbandaka,UNICEF,20
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Mbandaka,WHO,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Mbuji Mayi,UNAIDS,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Mbuji Mayi,UNICEF,12
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Mbuji Mayi,WHO,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Minembwe,UN,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Minova,UN,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Moba,UN,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Mwenga,UN,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,NA,UNDP,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Nyabiondo,UN,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Nyamilima,UN,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Nyanzale,UN,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Rutshuru,UN,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Rwindi,UN,3
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Sake,UN,5
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Sanga,UN,5
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Shabunda,UN,3
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Tongo,UN,4
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Tshikapa,UN,11
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Tshikapa,UNHCR,11
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Uvira,UN,71
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Uvira,UNHCR,6
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Uvira,WFP,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Walikale,UN,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Walungu,UN,4
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Zongo,UNHCR,9
Africa,Sub-Saharan Africa,COG,Congo,Betou,UNHCR,18
Africa,Sub-Saharan Africa,COG,Congo,Brazzaville,FAO,4
Africa,Sub-Saharan Africa,COG,Congo,Brazzaville,UN,5
Africa,Sub-Saharan Africa,COG,Congo,Brazzaville,UNAIDS,3
Africa,Sub-Saharan Africa,COG,Congo,Brazzaville,UNDP,25
Africa,Sub-Saharan Africa,COG,Congo,Brazzaville,UNESCO,7
Africa,Sub-Saharan Africa,COG,Congo,Brazzaville,UNFPA,16
Africa,Sub-Saharan Africa,COG,Congo,Brazzaville,UNHCR,27
Africa,Sub-Saharan Africa,COG,Congo,Brazzaville,UNICEF,31
Africa,Sub-Saharan Africa,COG,Congo,Brazzaville,WFP,22
Africa,Sub-Saharan Africa,COG,Congo,Brazzaville,WHO,485
Africa,Sub-Saharan Africa,COG,Congo,Pointe Noire,UNICEF,1
Africa,Sub-Saharan Africa,COG,Congo,Pointe Noire,WFP,3
Africa,Sub-Saharan Africa,COM,Comoros,Moroni,ILO,4
Africa,Sub-Saharan Africa,COM,Comoros,Moroni,UN,3
Africa,Sub-Saharan Africa,COM,Comoros,Moroni,UNDP,27
Africa,Sub-Saharan Africa,COM,Comoros,Moroni,UNFPA,9
Africa,Sub-Saharan Africa,COM,Comoros,Moroni,UNICEF,28
Africa,Sub-Saharan Africa,COM,Comoros,Moroni,WHO,15
Africa,Sub-Saharan Africa,CPV,Cape Verde,Praia,FAO,4
Africa,Sub-Saharan Africa,CPV,Cape Verde,Praia,ILO,2
Africa,Sub-Saharan Africa,CPV,Cape Verde,Praia,IOM,1
Africa,Sub-Saharan Africa,CPV,Cape Verde,Praia,UN,1
Africa,Sub-Saharan Africa,CPV,Cape Verde,Praia,UNDP,32
Africa,Sub-Saharan Africa,CPV,Cape Verde,Praia,WHO,8
Africa,Sub-Saharan Africa,DJI,Djibouti,Ali Sabieh,UNHCR,8
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,FAO,8
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,ILO,2
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,IOM,7
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,UN,4
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,UNAIDS,2
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,UNDP,17
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,UNFPA,7
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,UNHCR,21
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,UNICEF,29
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,UNOPS,5
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,WFP,54
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,WHO,14
Africa,Sub-Saharan Africa,DJI,Djibouti,Obock,UNHCR,5
Africa,Sub-Saharan Africa,ERI,Eritrea,Asmara,FAO,4
Africa,Sub-Saharan Africa,ERI,Eritrea,Asmara,UN,10
Africa,Sub-Saharan Africa,ERI,Eritrea,Asmara,UNDP,31
Africa,Sub-Saharan Africa,ERI,Eritrea,Asmara,UNFPA,11
Africa,Sub-Saharan Africa,ERI,Eritrea,Asmara,UNHCR,15
Africa,Sub-Saharan Africa,ERI,Eritrea,Asmara,UNICEF,51
Africa,Sub-Saharan Africa,ERI,Eritrea,Asmara,WFP,4
Africa,Sub-Saharan Africa,ERI,Eritrea,Asmara,WHO,19
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,FAO,37
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,IFAD,9
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,ILO,53
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,IOM,138
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,ITC,1
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,ITU,9
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,UN,809
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,UN WOMEN,16
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,UNAIDS,17
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,UNDP,139
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,UNESCO,29
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,UNFPA,64
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,UNHCR,103
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,UNICEF,241
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,UNIDO,6
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,UNOPS,1
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,WFP,190
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,WHO,132
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,WMO,6
Africa,Sub-Saharan Africa,ETH,Ethiopia,Afar region,UNFPA,2
Africa,Sub-Saharan Africa,ETH,Ethiopia,Asaita,UNHCR,3
Africa,Sub-Saharan Africa,ETH,Ethiopia,Asosa,IOM,1
Africa,Sub-Saharan Africa,ETH,Ethiopia,Asosa,UNHCR,39
Africa,Sub-Saharan Africa,ETH,Ethiopia,Asosa,UNICEF,12
Africa,Sub-Saharan Africa,ETH,Ethiopia,Asosa,WFP,8
Africa,Sub-Saharan Africa,ETH,Ethiopia,Awasa,UN,2
Africa,Sub-Saharan Africa,ETH,Ethiopia,Awasa,UNICEF,24
Africa,Sub-Saharan Africa,ETH,Ethiopia,Awasa,WFP,12
Africa,Sub-Saharan Africa,ETH,Ethiopia,Bahir Dar,UNICEF,23
Africa,Sub-Saharan Africa,ETH,Ethiopia,Bambasi,UNHCR,6
Africa,Sub-Saharan Africa,ETH,Ethiopia,Berhale,UNHCR,3
Africa,Sub-Saharan Africa,ETH,Ethiopia,Bule Hora,IOM,1
Africa,Sub-Saharan Africa,ETH,Ethiopia,Bule Hora,UNHCR,9
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dese,UN,2
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dese,WFP,19
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dilla,UNFPA,1
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dilla,UNHCR,9
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dimma,UNHCR,6
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dire Dawa,UN,4
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dire Dawa,WFP,38
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dollo Addo,IOM,1
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dollo Addo,UNHCR,67
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dollo Addo,WFP,19
Africa,Sub-Saharan Africa,ETH,Ethiopia,Funyido,UNHCR,22
Africa,Sub-Saharan Africa,ETH,Ethiopia,Gambela,IOM,2
Africa,Sub-Saharan Africa,ETH,Ethiopia,Gambela,UN,8
Africa,Sub-Saharan Africa,ETH,Ethiopia,Gambela,UNFPA,3
Africa,Sub-Saharan Africa,ETH,Ethiopia,Gambela,UNHCR,76
Africa,Sub-Saharan Africa,ETH,Ethiopia,Gambela,UNICEF,28
Africa,Sub-Saharan Africa,ETH,Ethiopia,Gambela,WFP,21
Africa,Sub-Saharan Africa,ETH,Ethiopia,Gambela,WHO,1
Africa,Sub-Saharan Africa,ETH,Ethiopia,Gode,UN,2
Africa,Sub-Saharan Africa,ETH,Ethiopia,Gode,WFP,23
Africa,Sub-Saharan Africa,ETH,Ethiopia,Itang,UNHCR,11
Africa,Sub-Saharan Africa,ETH,Ethiopia,Jijiga,IOM,6
Africa,Sub-Saharan Africa,ETH,Ethiopia,Jijiga,UN,14
Africa,Sub-Saharan Africa,ETH,Ethiopia,Jijiga,UNFPA,3
Africa,Sub-Saharan Africa,ETH,Ethiopia,Jijiga,UNHCR,26
Africa,Sub-Saharan Africa,ETH,Ethiopia,Jijiga,UNICEF,42
Africa,Sub-Saharan Africa,ETH,Ethiopia,Jijiga,WFP,58
Africa,Sub-Saharan Africa,ETH,Ethiopia,Jijiga,WHO,2
Africa,Sub-Saharan Africa,ETH,Ethiopia,Kebri Dehar,UN,1
Africa,Sub-Saharan Africa,ETH,Ethiopia,Kebri Dehar,WFP,14
Africa,Sub-Saharan Africa,ETH,Ethiopia,Makalle,UNICEF,22
Africa,Sub-Saharan Africa,ETH,Ethiopia,Mekele,UN,2
Africa,Sub-Saharan Africa,ETH,Ethiopia,Mekele,UNHCR,10
Africa,Sub-Saharan Africa,ETH,Ethiopia,Mekele,WFP,24
Africa,Sub-Saharan Africa,ETH,Ethiopia,NA,WFP,5
Africa,Sub-Saharan Africa,ETH,Ethiopia,Nazareth,UN,1
Africa,Sub-Saharan Africa,ETH,Ethiopia,Nazareth,WFP,60
Africa,Sub-Saharan Africa,ETH,Ethiopia,Nekemte,UN,1
Africa,Sub-Saharan Africa,ETH,Ethiopia,Nyien-Yan,UNHCR,1
Africa,Sub-Saharan Africa,ETH,Ethiopia,Semera,UN,1
Africa,Sub-Saharan Africa,ETH,Ethiopia,Semera,UNICEF,18
Africa,Sub-Saharan Africa,ETH,Ethiopia,Semera,WFP,14
Africa,Sub-Saharan Africa,ETH,Ethiopia,Sheder,UNHCR,5
Africa,Sub-Saharan Africa,ETH,Ethiopia,Shire,IOM,9
Africa,Sub-Saharan Africa,ETH,Ethiopia,Shire,UNHCR,41
Africa,Sub-Saharan Africa,ETH,Ethiopia,Tefreber,UNHCR,4
Africa,Sub-Saharan Africa,ETH,Ethiopia,Tongo,UNHCR,10
Africa,Sub-Saharan Africa,GAB,Gabon,Libreville,FAO,14
Africa,Sub-Saharan Africa,GAB,Gabon,Libreville,UN,45
Africa,Sub-Saharan Africa,GAB,Gabon,Libreville,UNAIDS,4
Africa,Sub-Saharan Africa,GAB,Gabon,Libreville,UNDP,6
Africa,Sub-Saharan Africa,GAB,Gabon,Libreville,UNESCO,8
Africa,Sub-Saharan Africa,GAB,Gabon,Libreville,UNFPA,8
Africa,Sub-Saharan Africa,GAB,Gabon,Libreville,UNHCR,3
Africa,Sub-Saharan Africa,GAB,Gabon,Libreville,UNICEF,20
Africa,Sub-Saharan Africa,GAB,Gabon,Libreville,WHO,57
Africa,Sub-Saharan Africa,GHA,Ghana,Accra,FAO,81
Africa,Sub-Saharan Africa,GHA,Ghana,Accra,IFAD,4
Africa,Sub-Saharan Africa,GHA,Ghana,Accra,ILO,13
Africa,Sub-Saharan Africa,GHA,Ghana,Accra,IMO,1
Africa,Sub-Saharan Africa,GHA,Ghana,Accra,IOM,62
Africa,Sub-Saharan Africa,GHA,Ghana,Accra,UN,13
Africa,Sub-Saharan Africa,GHA,Ghana,Accra,UNAIDS,5
Africa,Sub-Saharan Africa,GHA,Ghana,Accra,UNDP,38
Africa,Sub-Saharan Africa,GHA,Ghana,Accra,UNESCO,13
Africa,Sub-Saharan Africa,GHA,Ghana,Accra,UNFPA,25
Africa,Sub-Saharan Africa,GHA,Ghana,Accra,UNHCR,19
Africa,Sub-Saharan Africa,GHA,Ghana,Accra,UNICEF,85
Africa,Sub-Saharan Africa,GHA,Ghana,Accra,UNIDO,3
Africa,Sub-Saharan Africa,GHA,Ghana,Accra,UNOPS,2
Africa,Sub-Saharan Africa,GHA,Ghana,Accra,UNU,3
Africa,Sub-Saharan Africa,GHA,Ghana,Accra,WFP,40
Africa,Sub-Saharan Africa,GHA,Ghana,Accra,WHO,34
Africa,Sub-Saharan Africa,GHA,Ghana,Takoradi,UNHCR,11
Africa,Sub-Saharan Africa,GHA,Ghana,Tamale,UN,1
Africa,Sub-Saharan Africa,GHA,Ghana,Tamale,UNDP,1
Africa,Sub-Saharan Africa,GHA,Ghana,Tamale,UNFPA,5
Africa,Sub-Saharan Africa,GHA,Ghana,Tamale,UNICEF,29
Africa,Sub-Saharan Africa,GHA,Ghana,Tamale,WFP,5
Africa,Sub-Saharan Africa,GIN,Guinea,Conakry,FAO,6
Africa,Sub-Saharan Africa,GIN,Guinea,Conakry,IFAD,1
Africa,Sub-Saharan Africa,GIN,Guinea,Conakry,IOM,14
Africa,Sub-Saharan Africa,GIN,Guinea,Conakry,UN,22
Africa,Sub-Saharan Africa,GIN,Guinea,Conakry,UNAIDS,4
Africa,Sub-Saharan Africa,GIN,Guinea,Conakry,UNDP,47
Africa,Sub-Saharan Africa,GIN,Guinea,Conakry,UNFPA,25
Africa,Sub-Saharan Africa,GIN,Guinea,Conakry,UNHCR,10
Africa,Sub-Saharan Africa,GIN,Guinea,Conakry,UNICEF,80
Africa,Sub-Saharan Africa,GIN,Guinea,Conakry,UNIDO,3
Africa,Sub-Saharan Africa,GIN,Guinea,Conakry,WFP,50
Africa,Sub-Saharan Africa,GIN,Guinea,Conakry,WHO,37
Africa,Sub-Saharan Africa,GIN,Guinea,Kankan,UNICEF,12
Africa,Sub-Saharan Africa,GIN,Guinea,Labe,UNICEF,12
Africa,Sub-Saharan Africa,GIN,Guinea,NA,UNDP,1
Africa,Sub-Saharan Africa,GIN,Guinea,Nzerekore,UNICEF,11
Africa,Sub-Saharan Africa,GIN,Guinea,Nzerekore,WFP,1
Africa,Sub-Saharan Africa,GMB,Gambia,Banjul,FAO,7
Africa,Sub-Saharan Africa,GMB,Gambia,Banjul,IOM,8
Africa,Sub-Saharan Africa,GMB,Gambia,Banjul,ITC,1
Africa,Sub-Saharan Africa,GMB,Gambia,Banjul,UN,4
Africa,Sub-Saharan Africa,GMB,Gambia,Banjul,UNAIDS,3
Africa,Sub-Saharan Africa,GMB,Gambia,Banjul,UNDP,38
Africa,Sub-Saharan Africa,GMB,Gambia,Banjul,UNFPA,11
Africa,Sub-Saharan Africa,GMB,Gambia,Banjul,UNHCR,5
Africa,Sub-Saharan Africa,GMB,Gambia,Banjul,UNICEF,37
Africa,Sub-Saharan Africa,GMB,Gambia,Banjul,WFP,30
Africa,Sub-Saharan Africa,GMB,Gambia,Banjul,WHO,16
Africa,Sub-Saharan Africa,GNB,Guinea-Bissau,Bafata,UN,1
Africa,Sub-Saharan Africa,GNB,Guinea-Bissau,Bissau,FAO,3
Africa,Sub-Saharan Africa,GNB,Guinea-Bissau,Bissau,IOM,1
Africa,Sub-Saharan Africa,GNB,Guinea-Bissau,Bissau,UN,110
Africa,Sub-Saharan Africa,GNB,Guinea-Bissau,Bissau,UNDP,34
Africa,Sub-Saharan Africa,GNB,Guinea-Bissau,Bissau,UNFPA,12
Africa,Sub-Saharan Africa,GNB,Guinea-Bissau,Bissau,UNHCR,7
Africa,Sub-Saharan Africa,GNB,Guinea-Bissau,Bissau,UNICEF,46
Africa,Sub-Saharan Africa,GNB,Guinea-Bissau,Bissau,WFP,34
Africa,Sub-Saharan Africa,GNB,Guinea-Bissau,Bissau,WHO,11
Africa,Sub-Saharan Africa,GNB,Guinea-Bissau,Sao Domingos,UN,2
Africa,Sub-Saharan Africa,GNQ,Equatorial Guinea,Bata,UNICEF,3
Africa,Sub-Saharan Africa,GNQ,Equatorial Guinea,Malabo,FAO,3
Africa,Sub-Saharan Africa,GNQ,Equatorial Guinea,Malabo,UN,3
Africa,Sub-Saharan Africa,GNQ,Equatorial Guinea,Malabo,UNAIDS,1
Africa,Sub-Saharan Africa,GNQ,Equatorial Guinea,Malabo,UNDP,14
Africa,Sub-Saharan Africa,GNQ,Equatorial Guinea,Malabo,UNFPA,13
Africa,Sub-Saharan Africa,GNQ,Equatorial Guinea,Malabo,UNICEF,17
Africa,Sub-Saharan Africa,GNQ,Equatorial Guinea,Malabo,WHO,8
Africa,Sub-Saharan Africa,KEN,Kenya,Alinjugur,UNHCR,18
Africa,Sub-Saharan Africa,KEN,Kenya,Dadaab,IOM,3
Africa,Sub-Saharan Africa,KEN,Kenya,Dadaab,UN,2
Africa,Sub-Saharan Africa,KEN,Kenya,Dadaab,UNHCR,82
Africa,Sub-Saharan Africa,KEN,Kenya,Dadaab,UNICEF,3
Africa,Sub-Saharan Africa,KEN,Kenya,Dadaab,WFP,6
Africa,Sub-Saharan Africa,KEN,Kenya,Fafi,UNHCR,3
Africa,Sub-Saharan Africa,KEN,Kenya,Garissa,UN,1
Africa,Sub-Saharan Africa,KEN,Kenya,Garissa,UNHCR,2
Africa,Sub-Saharan Africa,KEN,Kenya,Garissa,UNICEF,16
Africa,Sub-Saharan Africa,KEN,Kenya,Garissa,WFP,6
Africa,Sub-Saharan Africa,KEN,Kenya,Garissa,WHO,2
Africa,Sub-Saharan Africa,KEN,Kenya,Kakuma,IOM,12
Africa,Sub-Saharan Africa,KEN,Kenya,Kakuma,UN,2
Africa,Sub-Saharan Africa,KEN,Kenya,Kakuma,UNHCR,90
Africa,Sub-Saharan Africa,KEN,Kenya,Kakuma,WFP,5
Africa,Sub-Saharan Africa,KEN,Kenya,Kisumu,UNICEF,13
