country,country_code,year_week,age_group,new_cases,population,source,rate_14_day_per_100k
Lithuania,LT,2020-33,<15yr,14,421857,"TESSy COVID-19, national weekly data",6.2
Lithuania,LT,2020-34,<15yr,20,421857,"TESSy COVID-19, national weekly data",8.1
Lithuania,LT,2020-35,<15yr,10,421857,"TESSy COVID-19, national weekly data",7.1
Lithuania,LT,2020-36,<15yr,9,421857,"TESSy COVID-19, national weekly data",4.5
Lithuania,LT,2020-37,<15yr,22,421857,"TESSy COVID-19, national weekly data",7.3
Lithuania,LT,2020-38,<15yr,28,421857,"TESSy COVID-19, national weekly data",11.9
Lithuania,LT,2020-39,<15yr,43,421857,"TESSy COVID-19, national weekly data",16.8
Lithuania,LT,2020-42,<15yr,95,421857,"TESSy COVID-19, national weekly data",22.5
Lithuania,LT,2020-43,<15yr,260,421857,"TESSy COVID-19, national weekly data",84.2
Lithuania,LT,2020-44,<15yr,313,421857,"TESSy COVID-19, national weekly data",135.8
Lithuania,LT,2020-45,<15yr,340,421857,"TESSy COVID-19, national weekly data",154.8
Lithuania,LT,2020-46,<15yr,431,421857,"TESSy COVID-19, national weekly data",182.8
Lithuania,LT,2020-47,<15yr,540,421857,"TESSy COVID-19, national weekly data",230.2
Lithuania,LT,2020-48,<15yr,642,421857,"TESSy COVID-19, national weekly data",280.2
Lithuania,LT,2020-49,<15yr,735,421857,"TESSy COVID-19, national weekly data",326.4
Lithuania,LT,2020-50,<15yr,884,421857,"TESSy COVID-19, national weekly data",383.8
Lithuania,LT,2020-51,<15yr,817,421857,"TESSy COVID-19, national weekly data",403.2
Lithuania,LT,2020-52,<15yr,720,421857,"TESSy COVID-19, national weekly data",364.3
Lithuania,LT,2020-53,<15yr,540,421857,"TESSy COVID-19, national weekly data",298.7
Lithuania,LT,2021-01,<15yr,472,421857,"TESSy COVID-19, national weekly data",239.9
Lithuania,LT,2021-02,<15yr,280,421857,"TESSy COVID-19, national weekly data",178.3
Lithuania,LT,2021-03,<15yr,347,421857,"TESSy COVID-19, national weekly data",148.6
Lithuania,LT,2021-04,<15yr,269,421857,"TESSy COVID-19, national weekly data",146.0
Lithuania,LT,2020-09,15-24yr,0,294428,"TESSy COVID-19, national weekly data",
Lithuania,LT,2020-11,15-24yr,3,294428,"TESSy COVID-19, national weekly data",1.0
Lithuania,LT,2020-12,15-24yr,19,294428,"TESSy COVID-19, national weekly data",7.5
Lithuania,LT,2020-13,15-24yr,28,294428,"TESSy COVID-19, national weekly data",16.0
Lithuania,LT,2020-14,15-24yr,38,294428,"TESSy COVID-19, national weekly data",22.4
Lithuania,LT,2020-15,15-24yr,21,294428,"TESSy COVID-19, national weekly data",20.0
Lithuania,LT,2020-16,15-24yr,10,294428,"TESSy COVID-19, national weekly data",10.5
Lithuania,LT,2020-17,15-24yr,14,294428,"TESSy COVID-19, national weekly data",8.2
